N-gram,Score
calls gun,0.7235357201537953
calls gun control,0.7235357201537953
calls gun control research,0.7235357201537953
calls gun control research unethical,0.7235357201537953
control research,0.7235357201537953
control research unethical,0.7235357201537953
gun control research,0.7235357201537953
gun control research unethical,0.7235357201537953
nra calls,0.7235357201537953
nra calls gun,0.7235357201537953
nra calls gun control,0.7235357201537953
nra calls gun control research,0.7235357201537953
research unethical,0.7235357201537953
the nra calls,0.7235357201537953
the nra calls gun,0.7235357201537953
the nra calls gun control,0.7235357201537953
qanon url,0.723162641644155
the one that,0.7222642788073188
in for,0.7197154575907159
is url,0.7163239173347633
the best of,0.7151935904593468
you so much,0.7149293245532338
them out,0.7142678679193512
across the,0.7130389059845065
the kavanaugh,0.7128087124123019
the th,0.7122401834839343
stop calling,0.711481057327991
what antifa,0.7101060777735916
you have no,0.7080453140504452
get in,0.7073571050103042
next week,0.7071067811865475
to happen,0.7061213250635088
something to,0.7039273483945246
my heart,0.7038795406785038
than anyone,0.7037141856838774
the will,0.7031195647940525
you think its,0.6997209050678694
made it,0.6983670101762289
never support,0.6978180552129609
then the,0.6956408875219218
the liberals and,0.6953675052283579
the only one,0.6942295129072213
liberals just,0.6934678738984223
to move,0.6916787236289226
think this is,0.6911390555840742
use of,0.6896348656750975
liberals would,0.6889528675802171
have no clue,0.687720665419966
know many,0.6869474474483426
why would you,0.6868818351780954
why did,0.6829579398600413
are wrong,0.6820393739106465
you are wrong,0.6820393739106465
to you but,0.6797126122600032
where he,0.678762174263388
not saying,0.677144276623969
subject to,0.6756007245205136
the liberals will,0.6750694859121316
still not,0.67322278872368
never been,0.6705989549088992
there for,0.6705003954878801
will vote,0.6691887561452492
right you,0.669122875340348
it isnt,0.668764728126064
number of,0.6687138286341359
why does,0.668467121259197
things are,0.6680307791396085
decided to,0.6665275692319873
what to do,0.6664960190003149
with trump,0.6664165920923388
be on,0.6644924319977293
no clue,0.6637517738569265
would have been,0.6600523479832676
dont seem,0.65934604592081
to answer,0.6584587619715916
front of,0.6562370189331074
in front,0.6562370189331074
up to the,0.6550946691417148
your name,0.6546024146977385
unless you are,0.6545579716554102
control legislation,0.6534461550900128
gun control legislation,0.6534461550900128
at that,0.6531909430365206
she is my,0.6526984317500237
threatening to kill,0.652666539344845
the question,0.6508969034612624
her story,0.6508883788039006
go on,0.6488402057620282
threatening to,0.6452931813071319
amount of,0.6452354626315326
do you know,0.6440460982641483
work with,0.6437086557528456
in years,0.6429723982987836
assault weapons,0.6421774256887678
as much,0.6408170394943317
its too,0.6400124805539559
is but,0.6396872455377828
depends on,0.6386038198942596
you take,0.637325022630764
and watch,0.6318004808091255
read this,0.6314544852563787
follow all,0.6298875218449524
maybe you,0.6290253997470583
because we,0.6287211675176952
now and,0.62851586348804
hatred in,0.6284814650796379
get you,0.625850935759271
well you,0.6239278017416854
to conservatives,0.6233507379747533
opposed to,0.6228711945592924
should look,0.6217113073554549
the nation,0.6210358929414304
you you are,0.6183003200064118
it out,0.6158968360121524
not my,0.6131180336392597
is ok,0.6120668456647742
have made,0.6108513756733805
she looks,0.6086027201615837
now is,0.6080193017114508
control to,0.6075914287049904
gun control to,0.6075914287049904
the metoo movement,0.6035126288054673
stricter gun control,0.6025995911402171
all of us,0.601963510257735
only ones,0.6016976860486917
is woman,0.6000883424971235
all gun,0.5993780423546613
in what,0.5992415838668274
the same way,0.5990600135437658
stricter gun,0.5974669202476294
the love,0.5966639315912214
all my,0.5962470382897846
talk about gun,0.5934186969445131
talk about gun control,0.5934186969445131
same way,0.5922922635525232
will help,0.5909598312700133
dont know what,0.5907430811631691
the democrats and,0.5900863705351973
stand for,0.5898658446880736
like these,0.5880640946626915
do you not,0.5876124989317972
know who he is,0.5873801851421434
left and,0.5873174033688058
what makes you,0.586984687383979
seen the,0.5857761546920788
much and,0.5841569910349362
follow back,0.5828290114940324
know who he,0.5816842617381623
should be in jail,0.5811285664944592
in general,0.5803125781878062
said this,0.5796057414078702
you are good,0.5786210415413604
many of,0.5782681197603455
your opinion,0.5781892537144823
be heard,0.5759825767994018
to write,0.5750704930124779
what do you think,0.5747841137806811
what makes,0.5742994242996642
running for,0.5726341842595238
come up,0.5725238396568291
come up with,0.5725238396568291
doing great,0.5692573844245609
is on the,0.5685223774246332
things like,0.5685038402552398
say he is,0.568113257271448
have an,0.5646854743133012
reason to,0.5634841450664604
when was,0.5617261088449017
but his,0.5582643129793701
him he is,0.5579175588296399
seriously believe,0.5557308638422697
to say that,0.5539962176920594
like you but,0.553578958510124
forward to,0.5532855172688332
what they want,0.5531088194158602
not that,0.5515564946230253
you when,0.5485721761740994
so cute,0.5467590645191607
thrown in,0.540172845399697
school shooting,0.5393932206035057
she is getting,0.5392615520594592
us in,0.5388733599072357
caused by,0.5367196866821703
by his,0.5362361423677744
us that,0.5342333107232781
would not,0.5317653543489801
is probably,0.5282036977241727
any more than,0.5277189280179799
the resistance,0.5262326071108506
the guns,0.5228385083553861
want you,0.5173769412160065
but have no,0.5120018079128444
to maga,0.5105815741901204
time you,0.5093075304638393
so proud of,0.5092897731167224
the far right,0.4998361670410508
she is one of,0.49957108855902227
other people,0.49566510651286966
going to help,0.49424191250310745
in any way,0.49286075694626275
much more,0.4923098849290882
coming to,0.4907416536033924
like she is,0.48619944435535567
looks like the,0.4838358549101702
keep on,0.4833447514984527
are and,0.4831039359010312
there any,0.48114087558930924
her in,0.48073196494104425
gun owners,0.48049434056196016
mean you,0.47880288667962606
so funny,0.4787073670594927
the liberals have,0.47745311080662545
not reflect,0.47492661463444474
respect for you,0.47375658724455993
you even,0.47124557462046723
death of,0.47031212550494883
horrible person,0.46951806904354887
have no respect,0.46853633734983646
have no respect for,0.46853633734983646
no respect for,0.46853633734983646
like me,0.4675652507731385
now thats,0.46419079069868663
should never,0.463099110772461
is another,0.46166208303689316
anyone elses,0.4607994520898637
take this,0.45595648151162815
you are beautiful,0.45496189065105647
what exactly,0.45135743178837023
dont hate,0.43674044186261446
had the,0.430512156060572
the beginning,0.42673646012665917
money to,0.42612217219762205
are beautiful,0.4210876925036081
that but,0.4205037617508336
to listen,0.4195147405128989
understand what,0.4190137127726789
be worth,0.4178490734692803
god help us,0.4177820578264533
antifa and the,0.4140714299007937
help us,0.41306225604654406
and love,0.4111998500775483
she is on,0.40286130446657464
as it,0.3985037461968722
in government,0.39750859419209256
with other,0.3972688945904825
the st,0.396472528500391
be confirmed,0.38984310739654304
we go,0.38744127255168126
player in,0.3846745020948399
the accuser,0.3832480893206457
support of,0.379449423971474
he is also,0.37832176941720025
in fact,0.3771967198561047
is safe,0.3765082784160328
are really,0.373643190550807
you are very,0.37117463551917296
get away with,0.36865904113419373
is president,0.36797245845361526
conservatives arent,0.36692880300390324
more than half,0.36667536654751676
than half,0.36667536654751676
should do,0.3589811884395369
him of,0.3573806278172666
has always,0.3563951468437073
is the reason,0.3530311709325793
of you are,0.3513415255294907
for everything,0.35068970765804236
the floor,0.35040354328704204
antifa amp,0.35018430336108564
people call,0.34853124692024606
of the best,0.34797388194352386
where he is,0.34685513673309093
you are at,0.3460761948622437
you have done,0.3438160826197643
liberals for,0.3411896509340778
of and,0.3394973182045506
what would,0.3379139385698665
not been,0.3376305455356358
wwgwga qanon,0.3373107927638841
with two,0.33695337548956417
with lot,0.3366186325692472
control doesnt,0.33661346406128617
gun control doesnt,0.33661346406128617
than they,0.3353003727865752
behind the,0.3352293894886589
many are,0.3346479766230057
country that,0.3310616074443984
remember that,0.329678030981305
that to,0.3289069671845408
yes she is,0.32882121377897994
will always,0.32878073314188044
that kind,0.32692242169503793
enough for,0.3255450026443684
know she is,0.3236388903579282
also the,0.32276483548250756
an amazing,0.32191977534532845
we do not,0.32191189262174
you when you,0.32155411840718423
not allow,0.32138867891116585
at conservatives,0.31973463845908884
never said that,0.3197271621535899
of how,0.31859135452675363
wait to,0.3170051507208451
vote on,0.31528047078869753
doesnt work,0.31281416046178395
antifa that,0.3118114649355712
people from,0.3091216232656926
the platform,0.3070863607703617
in our society,0.3064096705744451
know where,0.30622345324325223
she needs to,0.30466083415270145
never said,0.3043609188106306
think of,0.30346127343532525
such good,0.29997534621539806
names of,0.29861523523306654
sure you are,0.2964821839264897
you she,0.29552729893983176
dont know who,0.295176383909478
looking forward,0.29305745176600323
looking forward to,0.29305745176600323
hope you are,0.2906984122387533
like people in general,0.29038895334422865
listen to the,0.2894926806187596
its okay,0.28875551316931586
like people in,0.28680714340232993
in the uk,0.2862457660411985
to testify,0.28579232927181397
to do this,0.28574727582349135
like people,0.2835670021838114
do so,0.28139518741236635
has to stop,0.27928724085968315
the open,0.2787121927883304
can get,0.27772475763076326
antifa in,0.2765711901776214
thrown in jail,0.27587851992976886
me will,0.2747585468422136
much you,0.2746501138894668
stand by,0.27198280476603814
any longer,0.26845909336853946
the kind,0.2682633341983966
is no longer,0.2681157423955913
the death of,0.2647098057984111
gun safety,0.2632512225665041
you are doing,0.2592737290307603
we love,0.2559061628366634
are great,0.2550270736580718
be at,0.2534628185881092
make me so,0.24970212346844967
make me so happy,0.24970212346844967
chance to,0.24769895567669584
to join,0.2461319150594988
when you said,0.24553121475541326
in our government,0.24469035047257173
we need more,0.23998852211309463
people saying,0.23954736193697745
knows he,0.2394029650120563
the best thing,0.2379510720419509
didnt see,0.2359789624636611
are welcome,0.2311105460593952
so happy,0.2311105460593952
you as,0.23043523589185613
when you are,0.22890401163384963
you are on,0.22890401163384963
not get,0.22753155816881185
regardless of,0.22679232153451978
why conservatives,0.22255689777828477
are there,0.2225347276503616
love our,0.2213956145888206
dont worry,0.21856866564192923
all these people,0.20861542135627376
all time,0.19400315892249462
all patriots,0.0
an excuse,0.0
antifa has,0.0
are amazing,0.0
are an amazing,0.0
are gorgeous,0.0
are having,0.0
are not alone,0.0
are on the,0.0
are the best,0.0
are very few,0.0
are wonderful,0.0
around there,0.0
as we,0.0
attention is,0.0
be calling,0.0
be calling people,0.0
be more,0.0
behaviour which,0.0
behaviour which shows,0.0
behaviour which shows how,0.0
behaviour which shows how bigoted,0.0
bigoted he,0.0
bigoted he is,0.0
bless you,0.0
but will,0.0
calling people,0.0
cant seriously,0.0
cant seriously believe,0.0
cant seriously believe that,0.0
ceo of,0.0
check out,0.0
conservatives conservatives,0.0
conservatives conservatives url,0.0
conservatives url,0.0
court for,0.0
deserve to be,0.0
do better,0.0
followed all,0.0
following all,0.0
for people who,0.0
for people who write,0.0
for people who write things,0.0
ge conservatives,0.0
ge conservatives conservatives,0.0
ge conservatives conservatives url,0.0
get blocked,0.0
happy birthday,0.0
have no respect for people,0.0
he is the best,0.0
he said this,0.0
he said this was,0.0
he said this was typical,0.0
high profile,0.0
his account,0.0
hope she,0.0
housing associations,0.0
how bigoted,0.0
how bigoted he,0.0
how bigoted he is,0.0
hurts to,0.0
ill cherish,0.0
in my timeline,0.0
in the future,0.0
is beautiful,0.0
is working,0.0
its okay to,0.0
its okay to call,0.0
its okay to call me,0.0
its really not,0.0
its really not okay,0.0
its really not okay to,0.0
just like the,0.0
labour ge,0.0
labour ge conservatives,0.0
labour ge conservatives conservatives,0.0
labour ge conservatives conservatives url,0.0
like too,0.0
like too many,0.0
live with,0.0
love you so,0.0
love your,0.0
me give,0.0
me messages,0.0
me messages like,0.0
me messages like you,0.0
me messages like you are,0.0
me will get,0.0
me will get blocked,0.0
messages like,0.0
messages like you,0.0
messages like you are,0.0
messages like you are just,0.0
more than they,0.0
new york,0.0
next year,0.0
no respect for people,0.0
no respect for people who,0.0
not alone,0.0
not at,0.0
not at all,0.0
not deserve to be,0.0
not okay,0.0
not okay to,0.0
not okay to be,0.0
not okay to be calling,0.0
not stand,0.0
not suspended,0.0
okay to,0.0
okay to be,0.0
okay to be calling,0.0
okay to be calling people,0.0
okay to call,0.0
okay to call me,0.0
opposite of,0.0
patriots please,0.0
people shows,0.0
people who send,0.0
people who send me,0.0
people who send me messages,0.0
people who write,0.0
people who write things,0.0
people who write things like,0.0
person you,0.0
person you are,0.0
please follow,0.0
please follow back,0.0
quite few,0.0
really not okay,0.0
really not okay to,0.0
really not okay to be,0.0
report it,0.0
respect for people,0.0
respect for people who,0.0
respect for people who write,0.0
right and,0.0
rights and,0.0
sad to,0.0
said this was,0.0
said this was typical,0.0
saying you,0.0
send me,0.0
send me messages,0.0
send me messages like,0.0
send me messages like you,0.0
seriously believe that,0.0
she is beautiful,0.0
shows how bigoted,0.0
shows how bigoted he,0.0
shows how bigoted he is,0.0
so beautiful,0.0
stop right,0.0
such horrible,0.0
target list,0.0
thanks for the,0.0
the ceo,0.0
the ceo of,0.0
the difference between,0.0
the video,0.0
things like too,0.0
things like too many,0.0
think its okay,0.0
think its okay to,0.0
think its okay to call,0.0
this was typical,0.0
to be calling,0.0
to be calling people,0.0
to call me,0.0
to go fuck,0.0
to me will,0.0
to me will get,0.0
to me will get blocked,0.0
tories labour,0.0
tories labour ge,0.0
tories labour ge conservatives,0.0
tories labour ge conservatives conservatives,0.0
twitter account,0.0
very few,0.0
voting for,0.0
was typical,0.0
we have never,0.0
we have never had,0.0
we should not,0.0
where are,0.0
where she,0.0
which shows,0.0
which shows how,0.0
which shows how bigoted,0.0
which shows how bigoted he,0.0
who send,0.0
who send me,0.0
who send me messages,0.0
who send me messages like,0.0
who write,0.0
who write things,0.0
who write things like,0.0
who write things like too,0.0
why would you think,0.0
why would you think its,0.0
will get blocked,0.0
will report,0.0
wish could,0.0
with lot of,0.0
would you think,0.0
would you think its,0.0
would you think its okay,0.0
write things,0.0
write things like,0.0
write things like too,0.0
write things like too many,0.0
writing that,0.0
you are amazing,0.0
you are an amazing,0.0
you are awesome,0.0
you are gorgeous,0.0
you are having,0.0
you are my,0.0
you are not alone,0.0
you are the best,0.0
you are welcome,0.0
you banned,0.0
you cant seriously,0.0
you cant seriously believe,0.0
you cant seriously believe that,0.0
you think its okay,0.0
you think its okay to,0.0
youre telling,0.0
